txn_id,customer_id,ticker,quantity,price,timestamp,txn_type
T39255,C9999,MSFT,0,100,invalid_time,SELL
T39256,C9999,GOOGL,5,200,invalid_time,BUY
T39257,C950,AMD,10,300,invalid_time,SELL
T39258,C9999,AMZN,10,300,2026-04-23 19:49:32.712157,SELL
T39259,C9999,AAPL,0,200,invalid_time,BUY
T39260,C9999,TSLA,1,200,2026-04-24 10:15:32.712157,SELL
T39261,C768,AAPL,10,100,invalid_time,BUY
T39262,C794,NFLX,1,300,2026-04-23 22:24:32.712157,SELL
T39263,C9999,GOOGL,-3,100,2026-04-24 11:39:32.712157,BUY
T39264,C886,TSLA,-3,100,2026-04-23 19:57:32.712157,BUY
T39265,C220,GOOGL,-3,300,2026-04-24 05:49:32.712157,SELL
T39266,C928,NVDA,-3,-50,invalid_time,BUY
T39267,C599,NFLX,1,300,2026-04-24 08:51:32.712157,BUY
T39268,C451,AAPL,10,300,2026-04-24 11:21:32.712157,BUY
T39269,C938,MSFT,5,300,2026-04-24 04:06:32.712157,BUY
T39270,C9999,TSLA,0,-50,invalid_time,SELL
T39271,C746,TSLA,10,-50,invalid_time,SELL
T39272,C384,MSFT,1,-50,2026-04-24 02:28:32.712157,SELL
T39273,C525,INTC,10,200,2026-04-23 22:00:32.712157,SELL
T39274,C365,AMD,-3,200,2026-04-23 23:22:32.712157,BUY
T39275,C668,NFLX,10,-50,2026-04-24 06:07:32.712157,SELL
T39276,C739,NFLX,-3,-50,2026-04-24 10:28:32.712157,BUY
T39277,C712,INTC,5,200,invalid_time,BUY
T39278,C9999,AMZN,1,200,invalid_time,SELL
T39279,C615,GOOGL,1,200,invalid_time,SELL
T39280,C9999,NVDA,-3,100,invalid_time,SELL
T39281,C728,NVDA,10,100,invalid_time,BUY
T39282,C9999,AAPL,-3,300,invalid_time,BUY
T39283,C9999,META,0,200,invalid_time,SELL
T39284,C9999,AMD,0,300,invalid_time,SELL
T39285,C9999,MSFT,-3,200,2026-04-24 09:49:32.712157,SELL
T39286,C9999,TSLA,5,200,2026-04-23 22:58:32.712157,SELL
T39287,C9999,NFLX,0,300,invalid_time,SELL
T39288,C9999,NFLX,1,100,2026-04-24 10:26:32.712157,SELL
T39289,C877,NFLX,-3,200,invalid_time,BUY
T39290,C513,GOOGL,10,-50,invalid_time,BUY
T39291,C561,AMD,1,200,invalid_time,BUY
T39292,C9999,AAPL,5,200,2026-04-24 03:12:32.712157,SELL
T39293,C9999,AMZN,10,300,invalid_time,SELL
T39294,C9999,TSLA,0,300,invalid_time,SELL
T39295,C9999,MSFT,5,-50,2026-04-23 23:06:32.712157,BUY
T39296,C9999,AAPL,5,300,2026-04-24 06:13:32.712157,SELL
T39297,C764,AMZN,10,100,invalid_time,SELL
T39298,C407,AAPL,5,100,invalid_time,BUY
T39299,C9999,INTC,1,200,invalid_time,SELL
T39300,C817,AMD,0,200,invalid_time,BUY
T39301,C9999,MSFT,10,200,2026-04-24 02:10:32.712157,BUY
T39302,C9999,MSFT,10,-50,2026-04-24 06:33:32.712157,BUY
T39303,C967,AMZN,5,-50,2026-04-24 08:19:32.712157,BUY
T39304,C36,INTC,5,200,invalid_time,SELL
T39305,C9999,AAPL,10,200,2026-04-24 10:09:32.712157,SELL
T39306,C9999,AMD,0,-50,invalid_time,SELL
T39307,C644,NVDA,0,200,invalid_time,SELL
T39308,C303,NVDA,0,300,invalid_time,SELL
T39309,C9999,AAPL,0,300,2026-04-24 09:37:32.712157,SELL
T39310,C9999,INTC,0,100,invalid_time,SELL
T39311,C651,META,10,200,2026-04-24 08:13:32.712157,SELL
T39312,C601,NFLX,1,-50,invalid_time,BUY
T39313,C513,NVDA,-3,100,2026-04-24 03:01:32.712157,SELL
T39314,C9999,GOOGL,5,200,invalid_time,SELL
T39315,C9999,AMD,0,100,2026-04-24 03:45:32.712157,SELL
T39316,C454,MSFT,0,100,invalid_time,SELL
T39317,C359,INTC,5,300,2026-04-24 05:10:32.712157,SELL
T39318,C408,NFLX,-3,100,2026-04-23 23:48:32.712157,SELL
T39319,C9999,INTC,10,300,invalid_time,BUY
T39320,C202,INTC,-3,200,invalid_time,SELL
T39321,C502,META,0,-50,invalid_time,SELL
T39322,C9999,NFLX,-3,-50,invalid_time,BUY
T39323,C898,TSLA,5,100,invalid_time,BUY
T39324,C399,TSLA,5,200,2026-04-24 04:58:32.712157,SELL
T39325,C9999,NVDA,10,-50,2026-04-23 20:39:32.712157,SELL
T39326,C9999,NVDA,1,300,2026-04-23 22:14:32.712157,BUY
T39327,C458,MSFT,0,200,2026-04-24 04:29:32.712157,BUY
T39328,C353,AMD,1,200,invalid_time,SELL
T39329,C300,AMD,1,200,2026-04-24 05:42:32.712157,BUY
T39330,C616,NFLX,1,-50,2026-04-24 09:15:32.712157,BUY
T39331,C9999,NVDA,10,200,invalid_time,SELL
T39332,C9999,TSLA,10,200,2026-04-24 09:54:32.712157,BUY
T39333,C990,NFLX,5,100,2026-04-24 10:53:32.712157,BUY
T39334,C215,META,-3,200,invalid_time,SELL
T39335,C374,AMZN,0,-50,invalid_time,BUY
T39336,C190,AAPL,10,100,invalid_time,BUY
T39337,C9999,AAPL,0,100,2026-04-23 23:37:32.712157,BUY
T39338,C9999,NVDA,1,200,2026-04-24 00:57:32.712157,SELL
T39339,C9999,AMD,-3,-50,invalid_time,SELL
T39340,C785,AAPL,1,100,2026-04-24 04:18:32.712157,BUY
T39341,C9999,NVDA,-3,300,2026-04-24 01:31:32.712157,SELL
T39342,C9999,MSFT,1,300,invalid_time,BUY
T39343,C953,GOOGL,1,300,2026-04-24 09:57:32.712157,BUY
T39344,C9999,NFLX,10,100,invalid_time,SELL
T39345,C623,NVDA,-3,100,invalid_time,SELL
T39346,C9999,GOOGL,-3,100,2026-04-24 02:46:32.712157,BUY
T39347,C941,META,5,300,2026-04-24 09:19:32.712157,SELL
T39348,C9999,META,1,-50,invalid_time,SELL
T39349,C507,MSFT,0,100,invalid_time,SELL
T39350,C9999,META,1,-50,2026-04-24 02:42:32.712157,SELL
T39351,C9999,INTC,5,300,2026-04-23 23:39:32.712157,SELL
T39352,C9999,INTC,1,100,2026-04-24 00:47:32.712157,SELL
T39353,C866,TSLA,10,-50,2026-04-24 04:23:32.712157,BUY
T39354,C9999,META,-3,200,invalid_time,SELL
T39355,C9999,GOOGL,1,300,invalid_time,SELL
T39356,C9999,MSFT,5,300,2026-04-24 10:42:32.712157,BUY
T39357,C514,TSLA,5,200,invalid_time,SELL
T39358,C18,TSLA,5,200,2026-04-24 10:28:32.712157,BUY
T39359,C9999,AMZN,10,100,invalid_time,BUY
T39360,C9999,GOOGL,0,300,2026-04-23 22:01:32.712157,BUY
T39361,C9999,TSLA,0,-50,2026-04-24 10:34:32.712157,SELL
T39362,C789,INTC,1,-50,invalid_time,SELL
T39363,C9999,AMD,-3,-50,2026-04-24 06:37:32.712157,SELL
T39364,C81,TSLA,5,100,2026-04-24 05:59:32.712157,SELL
T39365,C276,NVDA,10,-50,invalid_time,SELL
T39366,C612,MSFT,5,100,2026-04-23 22:11:32.712157,BUY
T39367,C9999,AMZN,-3,300,2026-04-24 08:40:32.712157,BUY
T39368,C9999,INTC,5,300,invalid_time,BUY
T39369,C76,AMZN,10,100,invalid_time,SELL
T39370,C9999,NFLX,10,300,invalid_time,SELL
T39371,C9999,MSFT,0,100,2026-04-24 11:26:32.712157,SELL
T39372,C9999,NVDA,5,300,2026-04-24 02:13:32.712157,BUY
T39373,C9999,META,5,-50,invalid_time,BUY
T39374,C556,AMZN,0,100,invalid_time,BUY
T39375,C9999,META,10,100,invalid_time,BUY
T39376,C32,AMZN,5,300,invalid_time,BUY
T39377,C9999,NVDA,1,-50,invalid_time,BUY
T39378,C235,AMZN,0,200,invalid_time,BUY
T39379,C9999,NVDA,5,100,2026-04-23 19:58:32.712157,BUY
T39380,C426,INTC,10,100,invalid_time,BUY
T39381,C9999,AMD,-3,-50,2026-04-24 02:45:32.712157,BUY
T39382,C9999,INTC,1,-50,2026-04-24 08:10:32.712157,BUY
T39383,C186,GOOGL,10,300,invalid_time,BUY
T39384,C9999,AMZN,0,100,2026-04-24 03:39:32.712157,SELL
T39385,C9999,GOOGL,5,-50,2026-04-23 23:54:32.712157,BUY
T39386,C767,NFLX,-3,200,invalid_time,SELL
T39387,C9999,NVDA,1,100,invalid_time,SELL
T39388,C56,GOOGL,10,-50,2026-04-23 20:56:32.712157,SELL
T39389,C708,TSLA,1,-50,invalid_time,BUY
T39390,C767,TSLA,10,-50,invalid_time,BUY
T39391,C119,INTC,-3,-50,invalid_time,SELL
T39392,C9999,TSLA,0,-50,2026-04-23 22:30:32.712157,SELL
T39393,C216,MSFT,1,100,2026-04-24 10:06:32.712157,SELL
T39394,C9999,GOOGL,10,-50,2026-04-24 02:02:32.712157,SELL
T39395,C9999,INTC,-3,300,invalid_time,SELL
T39396,C306,NFLX,-3,200,2026-04-24 08:20:32.712157,BUY
T39397,C402,AMZN,-3,100,2026-04-24 01:22:32.712157,SELL
T39398,C53,MSFT,1,200,2026-04-24 09:26:32.712157,BUY
T39399,C522,AMD,-3,100,2026-04-24 05:51:32.712157,SELL
T39400,C9999,META,5,300,invalid_time,SELL
T39401,C9999,INTC,1,100,2026-04-24 06:56:32.712157,BUY
T39402,C9999,TSLA,-3,300,invalid_time,BUY
T39403,C711,MSFT,-3,300,invalid_time,BUY
T39404,C424,AMZN,0,100,2026-04-23 20:33:32.712157,SELL
T39405,C9999,INTC,-3,100,invalid_time,SELL
T39406,C9999,META,-3,100,invalid_time,SELL
T39407,C816,AMZN,0,-50,2026-04-24 10:15:32.712157,SELL
T39408,C848,GOOGL,5,200,invalid_time,BUY
T39409,C654,NFLX,-3,-50,2026-04-23 21:05:32.712157,BUY
T39410,C812,MSFT,10,200,invalid_time,BUY
T39411,C243,INTC,0,-50,2026-04-24 02:21:32.712157,BUY
T39412,C9999,NVDA,-3,-50,2026-04-24 06:20:32.712157,BUY
T39413,C9999,MSFT,5,100,invalid_time,SELL
T39414,C9999,NFLX,10,200,2026-04-23 20:55:32.712157,BUY
T39415,C279,MSFT,10,200,2026-04-24 03:22:32.712157,SELL
T39416,C9999,META,10,200,2026-04-23 22:07:32.712157,BUY
T39417,C709,GOOGL,5,200,2026-04-24 02:26:32.712157,SELL
T39418,C9999,MSFT,1,-50,invalid_time,SELL
T39419,C41,GOOGL,1,300,2026-04-24 08:27:32.712157,BUY
T39420,C9999,NFLX,5,-50,invalid_time,BUY
T39421,C9999,AAPL,1,100,2026-04-24 08:31:32.712157,SELL
T39422,C9999,NFLX,1,300,2026-04-24 07:13:32.712157,BUY
T39423,C9999,NVDA,0,-50,invalid_time,BUY
T39424,C9999,INTC,5,300,invalid_time,BUY
T39425,C9999,GOOGL,5,-50,invalid_time,SELL
T39426,C911,NVDA,0,-50,2026-04-23 21:30:32.712157,BUY
T39427,C9999,GOOGL,10,200,2026-04-24 03:52:32.712157,BUY
T39428,C9999,AMZN,-3,-50,invalid_time,BUY
T39429,C9999,META,5,-50,2026-04-24 01:36:32.712157,BUY
T39430,C218,INTC,-3,300,2026-04-23 23:28:32.712157,BUY
T39431,C9999,MSFT,10,200,invalid_time,BUY
T39432,C429,MSFT,1,100,2026-04-24 03:30:32.712157,BUY
T39433,C9999,META,0,200,2026-04-24 01:41:32.712157,BUY
T39434,C9999,META,-3,100,2026-04-24 10:40:32.712157,BUY
T39435,C117,META,0,200,2026-04-23 21:29:32.712157,SELL
T39436,C30,GOOGL,0,-50,invalid_time,SELL
T39437,C9999,NFLX,10,200,invalid_time,BUY
T39438,C9999,GOOGL,0,100,2026-04-24 05:45:32.712157,BUY
T39439,C542,META,1,300,2026-04-24 06:46:32.712157,SELL
T39440,C9999,GOOGL,0,200,2026-04-24 09:48:32.712157,SELL
T39441,C9999,META,10,300,invalid_time,SELL
T39442,C609,AMZN,1,100,2026-04-24 05:15:32.712157,BUY
T39443,C9999,AAPL,-3,100,invalid_time,BUY
T39444,C515,AMD,0,100,2026-04-23 23:24:32.712157,BUY
T39445,C137,AMZN,5,300,invalid_time,SELL
T39446,C9999,MSFT,-3,100,invalid_time,BUY
T39447,C920,AAPL,5,300,2026-04-24 05:00:32.712157,BUY
T39448,C129,AMZN,-3,300,invalid_time,SELL
T39449,C877,AMD,0,200,2026-04-23 23:54:32.712157,SELL
T39450,C9999,GOOGL,-3,-50,2026-04-24 04:13:32.712157,BUY
T39451,C9999,MSFT,1,300,2026-04-24 08:43:32.712157,SELL
T39452,C9999,INTC,1,200,invalid_time,SELL
T39453,C9999,NFLX,0,300,2026-04-24 07:06:32.712157,SELL
T39454,C9999,GOOGL,5,100,invalid_time,BUY
T39455,C966,INTC,5,300,2026-04-24 07:38:32.712157,SELL
T39456,C651,META,-3,-50,invalid_time,SELL
T39457,C9999,NFLX,1,200,invalid_time,SELL
T39458,C816,NFLX,-3,200,invalid_time,SELL
T39459,C434,MSFT,5,200,2026-04-24 07:39:32.712157,BUY
T39460,C9999,TSLA,-3,-50,invalid_time,SELL
T39461,C9999,AMD,5,-50,2026-04-24 02:48:32.712157,SELL
T39462,C9999,AMD,-3,-50,2026-04-24 08:36:32.712157,BUY
T39463,C9999,INTC,5,300,invalid_time,BUY
T39464,C9999,INTC,-3,100,invalid_time,SELL
T39465,C9999,AAPL,0,100,2026-04-23 21:03:32.712157,BUY
T39466,C654,AMD,0,100,2026-04-24 10:13:32.712157,SELL
T39467,C9999,MSFT,1,200,invalid_time,BUY
T39468,C278,NVDA,10,300,invalid_time,BUY
T39469,C9999,AAPL,5,200,invalid_time,BUY
T39470,C833,INTC,10,300,2026-04-24 04:22:32.712157,SELL
T39471,C603,META,-3,300,2026-04-24 01:51:32.712157,BUY
T39472,C9999,MSFT,5,300,2026-04-24 04:26:32.712157,BUY
T39473,C9999,GOOGL,-3,-50,invalid_time,BUY
T39474,C351,TSLA,0,100,2026-04-24 09:48:32.712157,BUY
T39475,C329,MSFT,1,200,invalid_time,SELL
T39476,C303,META,-3,100,2026-04-23 23:18:32.712157,BUY
T39477,C9999,AMZN,5,-50,2026-04-24 09:06:32.712157,SELL
T39478,C9999,TSLA,0,-50,invalid_time,SELL
T39479,C9999,AMD,0,300,invalid_time,SELL
T39480,C9999,GOOGL,1,100,invalid_time,BUY
T39481,C9999,AMD,10,-50,2026-04-24 11:52:32.712157,BUY
T39482,C448,GOOGL,5,100,invalid_time,BUY
T39483,C9999,AMZN,5,300,2026-04-24 09:20:32.712157,BUY
T39484,C9999,META,1,-50,2026-04-24 10:35:32.712157,SELL
T39485,C9999,MSFT,1,100,invalid_time,BUY
T39486,C547,GOOGL,10,300,invalid_time,SELL
T39487,C372,GOOGL,5,-50,invalid_time,SELL
T39488,C28,TSLA,1,200,invalid_time,BUY
T39489,C9999,INTC,0,300,invalid_time,BUY
T39490,C35,AMD,5,-50,2026-04-24 05:57:32.712157,SELL
T39491,C144,META,5,200,2026-04-24 01:43:32.712157,SELL
T39492,C617,AMZN,10,100,2026-04-24 02:17:32.712157,BUY
T39493,C9999,AMD,0,100,invalid_time,BUY
T39494,C9999,AAPL,10,-50,invalid_time,SELL
T39495,C9999,INTC,0,-50,invalid_time,SELL
T39496,C9999,GOOGL,-3,100,invalid_time,SELL
T39497,C971,NVDA,1,-50,2026-04-23 22:34:32.712157,BUY
T39498,C976,NFLX,-3,100,invalid_time,BUY
T39499,C252,INTC,1,300,2026-04-23 22:18:32.712157,SELL
T39500,C9999,INTC,5,-50,2026-04-24 04:25:32.712157,SELL
T39501,C187,MSFT,-3,200,2026-04-24 10:58:32.712157,SELL
T39502,C86,MSFT,0,200,2026-04-24 10:17:32.712157,BUY
T39503,C9999,INTC,5,-50,invalid_time,SELL
T39504,C9999,META,10,100,2026-04-24 07:11:32.712157,SELL
T39505,C177,META,10,100,invalid_time,BUY
T39506,C165,AMZN,-3,200,invalid_time,BUY
T39507,C9999,AMD,10,300,invalid_time,BUY
T39508,C9999,INTC,0,300,2026-04-23 20:31:32.712157,SELL
T39509,C9999,INTC,0,100,invalid_time,BUY
T39510,C9999,AAPL,5,200,invalid_time,SELL
T39511,C9999,AMD,-3,300,2026-04-24 10:18:32.712157,SELL
T39512,C9999,META,5,200,2026-04-24 10:36:32.712157,SELL
T39513,C9999,INTC,-3,200,2026-04-24 11:04:32.712157,BUY
T39514,C9999,INTC,5,300,2026-04-24 09:22:32.712157,BUY
T39515,C9999,INTC,1,100,2026-04-23 20:13:32.712157,BUY
T39516,C773,AMD,1,300,invalid_time,BUY
T39517,C9999,NFLX,10,300,invalid_time,BUY
T39518,C289,AMZN,-3,-50,invalid_time,BUY
T39519,C9999,NVDA,1,100,invalid_time,SELL
T39520,C9999,AMD,0,-50,invalid_time,SELL
T39521,C86,TSLA,1,200,2026-04-24 00:39:32.712157,SELL
T39522,C9999,AMZN,0,200,2026-04-24 09:02:32.712157,SELL
T39523,C9999,INTC,-3,200,2026-04-24 10:32:32.712157,BUY
T39524,C863,TSLA,1,-50,invalid_time,SELL
T39525,C9999,META,-3,300,invalid_time,BUY
T39526,C9999,AAPL,-3,200,invalid_time,SELL
T39527,C516,TSLA,5,100,2026-04-24 01:33:32.712157,BUY
T39528,C9999,NVDA,5,100,invalid_time,SELL
T39529,C892,NFLX,-3,200,invalid_time,BUY
T39530,C9999,NFLX,5,200,2026-04-23 21:38:32.712157,SELL
T39531,C9999,NFLX,5,300,2026-04-23 23:05:32.712157,BUY
T39532,C9999,TSLA,5,100,invalid_time,SELL
T39533,C322,META,-3,-50,2026-04-24 10:30:32.712157,SELL
T39534,C9999,AMZN,-3,-50,2026-04-24 01:13:32.712157,BUY
T39535,C9999,NFLX,10,300,invalid_time,BUY
T39536,C9999,AMD,10,-50,invalid_time,SELL
T39537,C652,AMD,1,300,invalid_time,SELL
T39538,C253,AMZN,10,200,2026-04-24 01:45:32.712157,BUY
T39539,C9999,INTC,5,-50,invalid_time,SELL
T39540,C9999,TSLA,5,300,2026-04-24 10:42:32.712157,BUY
T39541,C9999,AMZN,10,-50,2026-04-24 08:29:32.712157,SELL
T39542,C9999,GOOGL,-3,100,2026-04-23 22:02:32.712157,SELL
T39543,C9999,INTC,5,-50,invalid_time,BUY
T39544,C118,MSFT,-3,200,2026-04-23 22:02:32.712157,BUY
T39545,C547,AMD,10,100,2026-04-24 03:52:32.712157,BUY
T39546,C9999,META,1,200,invalid_time,BUY
T39547,C9999,META,-3,100,invalid_time,BUY
T39548,C390,NFLX,-3,-50,invalid_time,BUY
T39549,C226,NVDA,10,300,invalid_time,SELL
T39550,C908,INTC,-3,-50,2026-04-23 19:37:32.712157,SELL
T39551,C9999,NFLX,1,300,invalid_time,SELL
T39552,C9999,NFLX,-3,100,invalid_time,SELL
T39553,C725,TSLA,1,100,invalid_time,SELL
T39554,C594,META,-3,100,invalid_time,BUY
T39555,C119,TSLA,10,-50,invalid_time,BUY
T39556,C552,NVDA,0,200,invalid_time,SELL
T39557,C222,META,1,200,2026-04-24 04:54:32.712157,BUY
T39558,C9999,MSFT,10,300,invalid_time,BUY
T39559,C9999,META,5,100,invalid_time,SELL
T39560,C9999,GOOGL,1,300,2026-04-23 23:11:32.712157,SELL
T39561,C434,META,5,200,invalid_time,BUY
T39562,C9999,INTC,-3,-50,2026-04-23 19:41:32.712157,BUY
T39563,C761,META,1,-50,invalid_time,BUY
T39564,C9999,META,5,200,2026-04-24 02:44:32.712157,SELL
T39565,C9999,NFLX,-3,200,invalid_time,BUY
T39566,C44,AMD,5,100,2026-04-24 10:10:32.712157,SELL
T39567,C586,AMZN,1,300,2026-04-24 10:24:32.712157,SELL
T39568,C589,AAPL,5,100,2026-04-24 09:54:32.712157,SELL
T39569,C532,META,1,200,invalid_time,SELL
T39570,C9999,NVDA,10,200,2026-04-24 05:33:32.712157,BUY
T39571,C318,INTC,10,-50,2026-04-24 10:22:32.712157,BUY
T39572,C9999,MSFT,0,200,invalid_time,SELL
T39573,C180,AMD,-3,-50,invalid_time,BUY
T39574,C9999,MSFT,0,300,invalid_time,BUY
T39575,C9999,AMD,0,-50,invalid_time,SELL
T39576,C9999,META,0,100,2026-04-24 10:18:32.712157,BUY
T39577,C9999,NVDA,-3,300,2026-04-23 19:52:32.712157,BUY
T39578,C980,GOOGL,0,200,2026-04-24 00:56:32.712157,SELL
T39579,C25,NFLX,10,200,invalid_time,BUY
T39580,C9999,MSFT,10,300,2026-04-24 05:27:32.712157,SELL
T39581,C9999,AMD,5,200,invalid_time,SELL
T39582,C438,NFLX,1,-50,invalid_time,SELL
T39583,C246,META,10,200,2026-04-24 01:45:32.712157,SELL
T39584,C968,GOOGL,10,200,invalid_time,SELL
T39585,C9999,META,0,-50,invalid_time,SELL
T39586,C9999,NVDA,-3,-50,2026-04-24 00:39:32.712157,SELL
T39587,C9999,GOOGL,5,200,invalid_time,BUY
T39588,C631,INTC,1,-50,2026-04-23 19:54:32.712157,SELL
T39589,C156,META,-3,-50,invalid_time,BUY
T39590,C9999,AMZN,5,200,2026-04-24 09:15:32.712157,BUY
T39591,C918,AMZN,-3,100,2026-04-24 03:46:32.712157,BUY
T39592,C9999,GOOGL,1,200,invalid_time,SELL
T39593,C560,MSFT,5,300,2026-04-24 04:52:32.712157,SELL
T39594,C9999,AMZN,1,200,invalid_time,SELL
T39595,C9999,INTC,0,100,invalid_time,BUY
T39596,C9999,INTC,10,300,invalid_time,SELL
T39597,C9999,AAPL,5,100,invalid_time,SELL
T39598,C9999,AAPL,5,-50,2026-04-24 07:04:32.712157,SELL
T39599,C9999,MSFT,1,-50,2026-04-24 00:07:32.712157,BUY
T39600,C643,MSFT,0,-50,2026-04-24 11:54:32.712157,BUY
T39601,C9999,INTC,-3,-50,invalid_time,SELL
T39602,C9999,NFLX,10,200,2026-04-23 21:43:32.712157,SELL
T39603,C9999,META,-3,-50,invalid_time,SELL
T39604,C9999,AAPL,10,200,invalid_time,BUY
T39605,C110,GOOGL,5,100,invalid_time,BUY
T39606,C649,MSFT,0,100,invalid_time,BUY
T39607,C9999,AAPL,0,300,2026-04-24 05:27:32.712157,SELL
T39608,C928,GOOGL,0,-50,invalid_time,SELL
T39609,C9999,NFLX,10,100,invalid_time,BUY
T39610,C9999,INTC,1,300,invalid_time,SELL
T39611,C204,AMD,5,100,invalid_time,SELL
T39612,C9999,AMZN,-3,200,invalid_time,BUY
T39613,C9999,NFLX,-3,100,2026-04-24 10:32:32.712157,BUY
T39614,C9999,AMZN,5,300,invalid_time,BUY
T39615,C9999,META,1,100,invalid_time,SELL
T39616,C9999,GOOGL,1,100,2026-04-24 07:27:32.712157,SELL
T39617,C425,GOOGL,0,-50,2026-04-24 11:28:32.712157,SELL
T39618,C9999,TSLA,1,200,invalid_time,SELL
T39619,C687,AMZN,-3,300,invalid_time,SELL
T39620,C9999,NFLX,0,100,2026-04-23 20:47:32.712157,BUY
T39621,C9999,NFLX,1,300,2026-04-24 05:52:32.712157,SELL
T39622,C9999,TSLA,10,200,invalid_time,BUY
T39623,C9999,META,0,100,2026-04-24 06:07:32.712157,SELL
T39624,C405,META,1,-50,2026-04-24 02:21:32.712157,SELL
T39625,C9999,MSFT,5,100,invalid_time,BUY
T39626,C844,AAPL,1,100,invalid_time,SELL
T39627,C9999,AAPL,10,100,invalid_time,SELL
T39628,C9999,AMZN,10,100,2026-04-24 02:00:32.712157,SELL
T39629,C395,MSFT,0,300,invalid_time,BUY
T39630,C9999,AMZN,10,300,invalid_time,SELL
T39631,C9999,INTC,-3,300,invalid_time,BUY
T39632,C778,AMD,0,300,2026-04-24 01:35:32.712157,SELL
T39633,C198,META,10,300,2026-04-24 02:05:32.712157,BUY
T39634,C9999,GOOGL,10,-50,2026-04-23 21:32:32.712157,BUY
T39635,C9999,TSLA,1,300,invalid_time,BUY
T39636,C9999,NFLX,-3,300,2026-04-24 05:32:32.712157,SELL
T39637,C9999,NVDA,0,300,2026-04-24 05:50:32.712157,SELL
T39638,C633,AAPL,5,200,2026-04-24 06:30:32.712157,SELL
T39639,C9999,AMD,10,300,invalid_time,BUY
T39640,C616,META,10,200,invalid_time,SELL
T39641,C9999,AMZN,0,300,invalid_time,BUY
T39642,C9999,GOOGL,1,200,invalid_time,SELL
T39643,C572,NFLX,5,300,invalid_time,SELL
T39644,C9999,TSLA,5,100,invalid_time,SELL
T39645,C9999,INTC,1,200,2026-04-23 19:45:32.712157,BUY
T39646,C342,MSFT,0,200,2026-04-24 11:23:32.712157,SELL
T39647,C695,INTC,10,100,invalid_time,BUY
T39648,C9999,GOOGL,5,-50,2026-04-24 08:11:32.712157,BUY
T39649,C9999,AMZN,10,-50,invalid_time,SELL
T39650,C842,AMD,-3,300,invalid_time,BUY
T39651,C9999,NVDA,5,100,2026-04-23 20:18:32.712157,BUY
T39652,C9999,AMD,-3,-50,invalid_time,BUY
T39653,C9999,META,5,100,invalid_time,BUY
T39654,C40,NVDA,10,100,2026-04-24 10:06:32.712157,SELL
T39655,C9999,TSLA,10,200,2026-04-24 03:17:32.712157,BUY
T39656,C133,NFLX,5,100,invalid_time,BUY
T39657,C9999,MSFT,10,300,2026-04-24 04:19:32.712157,BUY
T39658,C93,NFLX,5,200,2026-04-24 10:48:32.712157,BUY
T39659,C585,AMZN,10,200,2026-04-24 05:40:32.712157,SELL
T39660,C9999,NVDA,-3,300,2026-04-23 20:20:32.712157,SELL
T39661,C763,AAPL,1,100,2026-04-24 11:14:32.712157,SELL
T39662,C9999,AAPL,0,300,invalid_time,SELL
T39663,C883,AAPL,0,300,invalid_time,BUY
T39664,C998,META,-3,-50,invalid_time,BUY
T39665,C550,NVDA,-3,300,invalid_time,SELL
T39666,C666,NFLX,5,-50,2026-04-24 08:30:32.712157,BUY
T39667,C745,NVDA,0,300,2026-04-23 23:17:32.712157,BUY
T39668,C9999,GOOGL,0,-50,2026-04-24 12:10:32.712157,BUY
T39669,C362,INTC,10,-50,2026-04-24 07:09:32.712157,SELL
T39670,C969,NFLX,-3,-50,invalid_time,SELL
T39671,C9999,MSFT,-3,200,invalid_time,BUY
T39672,C9999,AMZN,-3,-50,invalid_time,SELL
T39673,C566,AMZN,5,-50,invalid_time,SELL
T39674,C9999,NVDA,0,-50,invalid_time,SELL
T39675,C9999,INTC,5,-50,2026-04-24 12:01:32.712157,BUY
T39676,C9999,INTC,-3,-50,invalid_time,SELL
T39677,C9999,AAPL,1,300,invalid_time,BUY
T39678,C62,NFLX,10,300,invalid_time,BUY
T39679,C414,TSLA,0,-50,2026-04-23 19:59:32.712157,SELL
T39680,C9999,INTC,0,300,invalid_time,SELL
T39681,C9999,AAPL,1,200,2026-04-23 19:39:32.712157,BUY
T39682,C9999,INTC,1,300,2026-04-23 19:56:32.712157,BUY
T39683,C138,TSLA,10,100,invalid_time,SELL
T39684,C19,GOOGL,1,200,invalid_time,BUY
T39685,C662,NVDA,-3,100,invalid_time,SELL
T39686,C9999,TSLA,-3,200,invalid_time,BUY
T39687,C533,NVDA,0,100,2026-04-24 07:54:32.712157,BUY
T39688,C330,AAPL,10,300,invalid_time,BUY
T39689,C695,NVDA,10,300,2026-04-24 01:06:32.712157,BUY
T39690,C401,AMD,5,300,invalid_time,BUY
T39691,C9999,TSLA,10,200,2026-04-24 10:43:32.712157,BUY
T39692,C818,NVDA,-3,200,invalid_time,SELL
T39693,C766,MSFT,-3,100,2026-04-24 11:50:32.712157,SELL
T39694,C9999,NFLX,-3,200,2026-04-24 09:43:32.712157,SELL
T39695,C9999,GOOGL,1,-50,invalid_time,SELL
T39696,C9999,AMD,5,-50,invalid_time,SELL
T39697,C627,NFLX,-3,100,invalid_time,BUY
T39698,C432,TSLA,5,200,2026-04-23 22:11:32.712157,BUY
T39699,C9999,NFLX,0,-50,2026-04-24 05:14:32.712157,BUY
