customer_id,ticker,quantity
C482,AMD,-10
C92,AMD,5
C716,AMZN,5
C557,MSFT,5
C694,INTC,-10
C381,FAKE,5
C839,META,-10
C411,AMZN,20
C769,FAKE,10
C436,AMZN,10
C325,GOOGL,-10
C548,META,10
C633,GOOGL,5
C31,META,-10
C290,AMZN,20
C639,INTC,20
C383,FAKE,5
C426,NVDA,10
C573,TSLA,10
C361,AMD,5
C997,MSFT,20
C276,META,5
C759,MSFT,5
C128,INTC,-10
C709,NFLX,5
C905,TSLA,-10
C148,NVDA,-10
C148,TSLA,-10
C878,TSLA,5
C904,INTC,20
C429,META,-10
C631,GOOGL,10
C115,AMD,10
C525,NFLX,-10
C728,NFLX,20
C123,AMD,5
C789,AAPL,20
C42,NVDA,20
C177,AMD,20
C197,NVDA,5
C817,NFLX,-10
C792,INTC,5
C215,AAPL,-10
C407,NVDA,5
C616,AAPL,20
C661,GOOGL,10
C175,FAKE,-10
C243,FAKE,20
C100,INTC,20
C295,TSLA,-10
C127,FAKE,20
C410,MSFT,20
C466,INTC,10
C517,META,-10
C32,AMD,20
C707,AMD,10
C209,META,20
C316,META,-10
C949,MSFT,10
C487,AAPL,5
C6,AAPL,10
C714,AAPL,5
C613,MSFT,5
C387,META,10
C631,META,10
C737,AAPL,10
C363,NFLX,10
C770,FAKE,-10
C489,INTC,-10
C606,GOOGL,10
C279,AMZN,20
C659,FAKE,5
C832,GOOGL,5
C585,AAPL,5
C79,AMZN,20
C261,NFLX,10
C573,NFLX,10
C555,MSFT,-10
C564,INTC,10
C942,META,-10
C197,META,10
C84,META,20
C404,AMD,10
C635,MSFT,5
C913,MSFT,10
C903,META,-10
C597,INTC,5
C787,GOOGL,5
C299,AMZN,-10
C989,AMD,5
C567,META,-10
C412,TSLA,-10
C308,MSFT,10
C279,META,10
C681,AMD,20
C166,INTC,10
C388,AMZN,20
C662,INTC,-10
C165,INTC,5
C986,FAKE,-10
C108,GOOGL,20
C122,GOOGL,-10
C973,GOOGL,5
C624,MSFT,10
C870,AMD,-10
C754,AAPL,-10
C87,NVDA,10
C577,META,20
C912,NFLX,5
C860,AMD,10
C658,INTC,10
C832,META,5
C468,FAKE,5
C322,FAKE,20
C911,AMD,20
C568,AAPL,20
C800,META,5
C449,NVDA,20
C764,AMZN,20
C316,AMD,-10
C337,META,-10
C581,AMD,20
C156,TSLA,10
C104,INTC,-10
C63,NFLX,10
C520,INTC,20
C747,FAKE,20
C763,AAPL,5
C360,FAKE,-10
C366,AAPL,20
C143,FAKE,20
C658,NFLX,5
C466,FAKE,10
C642,MSFT,10
C518,META,10
C789,INTC,5
C889,AMD,20
C642,AAPL,10
C774,META,-10
C485,INTC,5
C827,AMD,10
C279,META,-10
C232,TSLA,5
C2,NFLX,5
C249,NVDA,10
C369,NVDA,-10
C521,INTC,20
C657,FAKE,-10
C505,AAPL,10
C575,GOOGL,-10
C791,FAKE,10
C995,TSLA,10
C205,AAPL,10
C542,META,-10
C150,FAKE,20
C69,AAPL,10
C537,GOOGL,-10
C858,NFLX,20
C50,AMZN,5
C574,AAPL,10
C226,AMZN,-10
C609,MSFT,10
C735,NFLX,-10
C648,NFLX,10
C345,AAPL,-10
C839,MSFT,5
C218,AMD,5
C336,FAKE,-10
C866,META,-10
C637,AAPL,-10
C409,AMZN,-10
C770,TSLA,5
C903,AAPL,-10
C458,INTC,-10
C889,META,20
C942,TSLA,20
C911,GOOGL,-10
C601,AMD,20
C493,FAKE,20
C735,INTC,-10
C391,FAKE,-10
C273,FAKE,5
C883,META,-10
C712,FAKE,20
C612,INTC,-10
C527,NFLX,10
C342,TSLA,20
C668,AAPL,-10
C558,TSLA,10
C956,AMD,10
C698,AAPL,-10
C770,NVDA,-10
C627,NVDA,20
C815,META,-10
C903,AAPL,10
C694,TSLA,-10
C880,NFLX,-10
C24,META,-10
C60,AMD,5
C692,FAKE,20
C912,AAPL,-10
C724,INTC,10
C889,FAKE,10
C156,AMZN,10
C271,AMZN,-10
C218,META,20
C227,NFLX,-10
C377,TSLA,10
C786,NFLX,-10
C356,MSFT,20
C399,TSLA,-10
C984,AMZN,-10
C527,AAPL,20
C117,AMD,10
C434,FAKE,20
C534,AAPL,10
C221,AAPL,5
C279,INTC,10
C490,GOOGL,20
C101,META,5
C183,INTC,20
C314,AMD,10
C879,NVDA,5
C261,MSFT,10
C723,AMZN,20
C650,AMZN,10
C956,AMD,20
C815,AAPL,20
C961,GOOGL,10
C590,TSLA,10
C335,FAKE,20
C785,NVDA,20
C705,META,20
C682,TSLA,5
C50,META,20
C631,INTC,-10
C981,AMZN,-10
C256,AAPL,-10
C541,TSLA,10
C557,MSFT,5
C52,META,-10
C166,MSFT,-10
C336,NVDA,20
C601,MSFT,-10
C79,GOOGL,-10
C537,AMD,-10
C879,INTC,-10
C81,TSLA,10
C35,NVDA,5
C62,INTC,20
C22,NFLX,10
C613,AAPL,10
C288,AMD,-10
C251,INTC,5
C241,NVDA,5
C261,NVDA,5
C16,NVDA,5
C823,INTC,20
C376,TSLA,-10
C656,AMD,5
C694,META,-10
C52,NVDA,20
C410,AMZN,-10
C199,INTC,5
C617,MSFT,10
C475,INTC,20
C315,AAPL,5
C38,INTC,10
C646,AMZN,5
C787,INTC,20
C691,GOOGL,-10
C424,AMZN,10
C503,AAPL,20
C100,NVDA,10
C498,FAKE,5
C57,AMZN,-10
C460,AMD,5
C637,NVDA,20
C940,NFLX,-10
C625,TSLA,5
C434,AAPL,20
C778,META,10
C525,AAPL,5
C626,META,-10
C304,MSFT,10
C384,INTC,20
C168,AAPL,10
C523,AMZN,5
C859,NVDA,10
C259,AAPL,10
C546,AAPL,20
C705,AMZN,-10
C327,MSFT,10
C961,AMZN,5
C925,NVDA,10
C756,MSFT,-10
C843,AMZN,20
C572,AAPL,10
C158,META,-10
C580,AMZN,5
C495,GOOGL,5
C715,MSFT,10
C991,NVDA,20
C608,AMD,5
C197,META,5
C276,META,10
C766,NVDA,10
C179,META,20
C386,NFLX,-10
C926,FAKE,20
C700,AAPL,-10
C302,NVDA,-10
C979,GOOGL,5
C485,FAKE,20
C632,NVDA,-10
C146,AAPL,20
C126,META,-10
C995,AAPL,10
C724,MSFT,-10
C688,AMD,20
C896,TSLA,-10
C181,TSLA,20
C302,AMZN,20
C556,FAKE,5
C198,FAKE,-10
C168,META,5
C476,NVDA,10
C282,GOOGL,5
C473,INTC,-10
C688,MSFT,-10
C128,MSFT,20
C706,NVDA,-10
C400,GOOGL,5
C732,AAPL,5
C804,GOOGL,20
C610,GOOGL,5
C764,GOOGL,20
C881,INTC,10
C5,META,-10
C824,AMD,-10
C117,AMZN,5
C250,NFLX,-10
C398,INTC,20
C274,META,20
C53,AAPL,-10
C526,TSLA,5
C699,AAPL,-10
C180,FAKE,20
C488,INTC,-10
C829,GOOGL,-10
C149,NVDA,20
C15,TSLA,5
C91,NVDA,10
C128,TSLA,5
C585,NFLX,10
C979,AMD,5
C925,AMZN,20
C571,NFLX,5
C946,GOOGL,5
C463,META,20
C647,MSFT,5
C547,AMZN,10
C153,MSFT,10
C431,NFLX,20
C574,GOOGL,20
C404,INTC,-10
C492,FAKE,10
C598,AMZN,20
C820,TSLA,5
C583,AMZN,10
C187,NVDA,5
C361,NVDA,-10
C700,AMD,-10
C357,NVDA,10
C308,NVDA,5
C494,NVDA,20
C21,FAKE,-10
C530,AMZN,-10
C914,META,20
C179,AMZN,5
C758,GOOGL,20
C585,INTC,-10
C975,META,5
C870,NFLX,10
C3,GOOGL,5
C522,TSLA,10
C137,MSFT,-10
C878,FAKE,5
C305,FAKE,5
C25,NFLX,5
C131,INTC,20
C335,FAKE,-10
C799,NVDA,5
C538,AMD,10
C584,TSLA,5
C500,META,20
C501,FAKE,-10
C769,TSLA,20
C270,AMZN,-10
C675,NFLX,-10
C682,GOOGL,20
C367,NFLX,-10
C981,INTC,5
C963,GOOGL,10
C429,AMZN,10
C934,META,5
C665,MSFT,-10
C170,MSFT,-10
C249,AMD,10
C982,AMZN,20
C565,FAKE,-10
C889,FAKE,-10
C472,AAPL,20
C224,AAPL,10
C827,FAKE,5
C201,AMD,-10
C702,TSLA,10
C407,AAPL,5
C707,INTC,20
C397,META,10
C440,AAPL,20
C607,MSFT,10
C457,GOOGL,20
C143,NFLX,-10
C718,INTC,5
C288,AMZN,20
C466,NFLX,5
C181,TSLA,20
C490,NFLX,20
C544,TSLA,10
C710,NVDA,5
C114,AAPL,20
C349,GOOGL,-10
C191,NVDA,20
C841,META,5
C266,INTC,10
C293,INTC,20
C606,META,-10
C873,MSFT,5
C329,TSLA,20
C957,AAPL,20
C807,FAKE,-10
C16,NFLX,20
C216,NVDA,10
C629,AMD,5
C806,INTC,-10
C180,GOOGL,10
C252,AMD,10
C324,NVDA,20
C377,GOOGL,-10
C742,META,-10
C787,GOOGL,-10
C317,AMZN,5
C30,INTC,5
C305,NFLX,-10
C826,TSLA,-10
C239,MSFT,-10
C802,NFLX,-10
C725,AMD,-10
C280,META,5
C587,INTC,-10
C189,INTC,-10
C918,TSLA,20
C95,MSFT,5
C893,AMZN,10
C712,FAKE,20
C795,GOOGL,20
C678,GOOGL,20
C91,NFLX,20
C234,GOOGL,-10
C481,AMD,5
C374,MSFT,20
C854,INTC,5
C49,NFLX,-10
C43,FAKE,10
C864,NVDA,5
C103,AAPL,10
C798,AMD,-10
C875,NFLX,20
C194,AMD,10
C405,AAPL,10
C488,TSLA,5
C461,AMD,10
C637,INTC,-10
C636,MSFT,5
C581,AMZN,10
C221,AAPL,-10
C186,NVDA,-10
C824,FAKE,-10
C975,AMD,20
C909,MSFT,20
C664,FAKE,10
C410,NFLX,20
C197,AAPL,5
C162,INTC,5
C281,GOOGL,5
C268,AAPL,-10
C457,INTC,5
C235,MSFT,10
C904,MSFT,20
C956,AAPL,5
C887,AMZN,-10
C622,FAKE,-10
C211,META,10
C199,TSLA,5
C881,AMZN,10
C360,AAPL,-10
C119,FAKE,10
C328,META,20
C871,FAKE,10
C163,GOOGL,5
C827,NFLX,10
C330,INTC,20
C362,GOOGL,20
C898,GOOGL,20
C592,AMD,-10
C467,FAKE,20
C924,AAPL,10
C801,NVDA,10
C616,AAPL,20
C47,AAPL,20
C694,META,5
C173,NFLX,20
C812,AAPL,10
C757,AAPL,5
C52,NVDA,10
C802,INTC,10
C37,AAPL,10
C704,FAKE,-10
C458,META,5
C983,MSFT,5
C896,AMD,20
C512,NFLX,20
C430,NFLX,5
C422,NVDA,20
C246,FAKE,10
C839,AAPL,5
C982,AMD,5
C288,AMD,5
C652,FAKE,20
C485,NFLX,10
C485,MSFT,20
C859,INTC,5
C799,AMZN,20
C459,GOOGL,-10
C471,FAKE,10
C205,AMD,-10
C219,AAPL,20
C481,META,-10
C192,AAPL,-10
C297,AMD,20
C523,TSLA,-10
C41,AAPL,-10
C551,NFLX,20
C248,NFLX,-10
C141,MSFT,5
C793,AMZN,20
C451,MSFT,5
C804,NVDA,5
C230,AMD,10
C242,TSLA,5
C906,INTC,5
C925,NVDA,10
C878,AMD,-10
C382,AMZN,20
C774,GOOGL,20
C9,AAPL,10
C810,MSFT,-10
C319,FAKE,5
C655,INTC,10
C792,AAPL,20
C206,INTC,-10
C306,AMZN,5
C868,NFLX,5
C665,MSFT,10
C676,AMD,20
C812,FAKE,10
C292,META,20
C55,MSFT,-10
C440,INTC,5
C552,TSLA,10
C647,GOOGL,10
C14,TSLA,20
C626,META,10
C18,NVDA,20
C158,AMD,-10
C318,NVDA,20
C599,TSLA,5
C876,NFLX,5
C144,FAKE,-10
C883,AMZN,10
C474,NFLX,10
C412,FAKE,5
C222,FAKE,5
C449,META,10
C273,GOOGL,5
C532,INTC,20
C696,FAKE,10
C666,AAPL,-10
C92,FAKE,20
C724,FAKE,20
C273,META,5
C210,AMD,-10
C499,TSLA,20
C375,META,5
C566,MSFT,20
C910,MSFT,5
C288,TSLA,-10
C4,AMZN,20
C973,AMZN,-10
C544,AAPL,-10
C624,NVDA,10
C49,AMD,5
C756,AMD,-10
C284,META,10
C309,AMD,5
C784,INTC,10
C692,FAKE,20
C667,MSFT,20
C144,NFLX,-10
C900,META,20
C225,MSFT,20
C779,AMD,10
C535,META,10
C506,FAKE,20
C651,AMZN,5
C200,AMZN,10
C865,MSFT,-10
C708,AMD,20
C743,INTC,-10
C544,FAKE,5
C135,TSLA,-10
C540,NVDA,10
C906,TSLA,5
C440,NVDA,5
C163,MSFT,5
C165,NVDA,5
C162,META,10
C867,NFLX,5
C877,AMD,5
C995,GOOGL,10
C962,INTC,-10
C315,NVDA,5
C828,FAKE,10
C436,AAPL,10
C729,TSLA,5
C917,AAPL,20
C743,GOOGL,5
C478,META,-10
C282,AMD,-10
C939,NVDA,-10
C397,META,-10
C582,INTC,20
C854,AMZN,-10
C905,NFLX,10
C30,NFLX,5
C109,AMZN,-10
C984,AMZN,5
C123,INTC,20
C428,AAPL,10
C96,NFLX,-10
C961,FAKE,5
C563,META,20
C3,META,20
C631,NVDA,20
C626,NFLX,-10
C621,MSFT,5
C680,TSLA,20
C720,AMZN,-10
C16,GOOGL,20
C742,MSFT,-10
C762,MSFT,-10
C292,GOOGL,10
C377,AMD,5
C656,AAPL,5
C823,META,5
C955,MSFT,5
C296,FAKE,10
C820,NVDA,20
C0,INTC,10
C909,MSFT,10
C389,NVDA,5
C848,NVDA,10
C285,MSFT,5
C968,MSFT,5
C445,NFLX,-10
C420,NFLX,10
C973,GOOGL,10
C927,NFLX,10
C848,AMD,-10
C47,AMD,-10
C449,GOOGL,5
C637,FAKE,5
C961,NVDA,-10
C586,META,5
C126,TSLA,-10
C253,AMZN,10
C0,NFLX,5
C181,FAKE,10
C557,AAPL,10
C357,META,-10
C407,NFLX,5
C624,NVDA,20
C875,MSFT,10
C510,NVDA,10
C403,MSFT,20
C438,AMZN,20
C411,INTC,-10
C272,GOOGL,-10
C83,AAPL,10
C74,INTC,-10
C79,AAPL,5
C948,MSFT,5
C33,FAKE,-10
C134,MSFT,10
C685,MSFT,10
C555,AMZN,20
C179,AMD,-10
C799,INTC,-10
C950,AMD,10
C450,NVDA,-10
C286,AAPL,5
C386,NFLX,20
C810,TSLA,10
C430,NFLX,10
C803,MSFT,20
C445,AMD,10
C159,AMZN,20
C499,META,-10
C26,FAKE,10
C500,AMZN,-10
C303,NVDA,10
C777,INTC,20
C1,GOOGL,20
C701,AMZN,5
C695,GOOGL,20
C393,AAPL,10
C989,AMZN,5
C781,FAKE,-10
C548,AAPL,20
C687,NVDA,-10
C876,GOOGL,10
C957,AMD,10
C368,GOOGL,5
C953,MSFT,5
C81,AMD,5
C535,AMZN,20
C419,GOOGL,10
C863,META,5
C990,FAKE,10
C552,AMD,20
C873,MSFT,-10
C280,META,5
C607,NVDA,5
C96,GOOGL,5
C172,INTC,5
C125,AMZN,20
C229,TSLA,20
C937,META,5
C26,FAKE,10
C162,AAPL,20
C629,NVDA,-10
C67,AAPL,5
C471,FAKE,10
C190,NFLX,20
C704,GOOGL,-10
C939,NFLX,5
C588,INTC,20
C357,META,-10
C481,META,20
C63,INTC,20
C959,INTC,10
C146,AMZN,10
C913,AMZN,-10
C937,AMD,5
C607,MSFT,5
C249,AMZN,5
C120,AMZN,5
C67,MSFT,-10
C241,GOOGL,-10
C541,INTC,-10
C122,TSLA,20
C2,MSFT,20
C455,INTC,5
C873,TSLA,-10
C877,MSFT,5
C123,META,10
C239,INTC,20
C754,AAPL,5
C290,NFLX,-10
C144,AAPL,-10
C315,FAKE,20
C519,FAKE,10
C305,AMD,5
C130,AMZN,20
C62,NFLX,-10
C263,GOOGL,5
C86,NFLX,20
C726,NVDA,10
C893,NFLX,-10
C328,NFLX,20
C69,AMZN,-10
C365,NVDA,20
C296,MSFT,10
C801,AAPL,20
C67,NFLX,-10
C542,AMZN,10
C688,NFLX,10
C879,FAKE,20
C152,INTC,-10
C990,NVDA,10
C206,AAPL,-10
C90,AMD,-10
C530,AAPL,10
C870,INTC,5
C495,GOOGL,10
C545,NFLX,5
C275,AAPL,10
C896,AAPL,10
C187,MSFT,5
C440,AAPL,5
C765,MSFT,-10
C824,AAPL,10
C655,AMZN,-10
C202,TSLA,20
C979,NVDA,20
C209,NFLX,20
C99,AMD,20
C134,META,-10
C891,NVDA,5
C452,GOOGL,5
C344,TSLA,20
C863,AAPL,5
C582,MSFT,-10
C162,FAKE,-10
C978,INTC,20
C254,AAPL,20
C60,INTC,-10
C949,META,20
C359,AMZN,20
C97,GOOGL,-10
C131,NVDA,5
C170,AAPL,20
C53,META,5
C37,AMD,20
C378,FAKE,20
C13,META,10
C596,NVDA,20
C204,FAKE,20
C42,META,5
C830,MSFT,-10
C180,MSFT,-10
C644,FAKE,20
C101,FAKE,20
C908,MSFT,-10
C225,NVDA,5
C289,NVDA,5
C138,META,20
C891,AMZN,-10
C516,AMZN,20
C300,META,10
C652,INTC,10
C275,MSFT,-10
C722,GOOGL,5
C294,FAKE,20
C999,FAKE,10
C517,AMD,-10
C689,FAKE,20
C155,TSLA,10
C304,NVDA,5
C733,GOOGL,-10
C608,AAPL,-10
C285,GOOGL,-10
C707,AMD,5
C785,INTC,5
C906,INTC,-10
C171,TSLA,5
C247,GOOGL,5
C345,GOOGL,-10
C80,AAPL,5
C459,AMZN,5
C6,NFLX,20
C21,NVDA,20
C353,AMD,20
C897,MSFT,20
C634,META,5
C974,FAKE,-10
C750,NFLX,20
C70,NFLX,-10
C162,AMD,-10
C90,META,-10
C550,AAPL,10
C138,INTC,10
C823,AMZN,5
C367,NFLX,20
C918,NVDA,20
C650,AMZN,5
C21,NVDA,-10
C646,AMZN,-10
C927,AMD,-10
C129,INTC,10
C82,NVDA,20
C385,AMD,10
C448,GOOGL,-10
C627,INTC,-10
C160,AMZN,5
C746,META,-10
C675,MSFT,10
C915,MSFT,5
C260,INTC,20
C14,NVDA,-10
C886,AMD,20
C815,AMD,-10
C530,NFLX,10
C958,META,5
C694,AMZN,20
C156,FAKE,20
C537,INTC,20
C890,TSLA,5
C281,AAPL,5
C458,AMD,10
C780,AMZN,20
C790,FAKE,10
C306,AMZN,-10
C714,META,5
C795,AMD,10
C383,AAPL,20
C348,NFLX,-10
C315,TSLA,10
C474,AMD,10
C701,NFLX,-10
C336,GOOGL,20
C327,NFLX,-10
C27,FAKE,10
C546,NVDA,5
C880,INTC,-10
C268,TSLA,20
C490,NFLX,5
C179,MSFT,5
C374,INTC,-10
C810,MSFT,10
C531,AMD,-10
C401,TSLA,20
C298,INTC,-10
C233,MSFT,20
C80,AAPL,5
C141,MSFT,-10
C191,NVDA,20
C33,AAPL,10
C384,META,-10
C929,META,10
C507,NVDA,10
C459,NFLX,10
C261,GOOGL,20
C335,NFLX,10
C599,AAPL,5
C650,FAKE,-10
C824,INTC,-10
C982,NVDA,5
C665,AMD,10
C713,MSFT,10
C790,INTC,-10
C735,AAPL,20
C417,AMZN,10
C422,NFLX,5
C608,AAPL,5
C659,FAKE,20
C244,GOOGL,-10
C640,AMZN,10
C217,FAKE,10
C645,NVDA,5
C514,NVDA,20
C123,TSLA,20
C643,INTC,-10
C239,META,10
C752,NFLX,10
C141,TSLA,20
C823,INTC,-10
C299,FAKE,5
C872,AAPL,5
C665,AMD,20
C171,NVDA,20
C624,AMD,5
C288,TSLA,5
C359,FAKE,5
C722,NVDA,5
C691,META,20
C698,NFLX,10
C481,INTC,-10
C486,AMD,-10
C752,AAPL,5
C548,META,-10
C123,NVDA,10
C974,NVDA,10
C712,AMZN,-10
C528,AMZN,10
C646,FAKE,5
C346,TSLA,10
C716,AMD,10
C674,AAPL,20
C828,AMZN,5
C759,META,20
C66,INTC,-10
C316,NFLX,-10
C508,AMD,20
C43,MSFT,20
C185,TSLA,-10
C21,NFLX,5
C199,META,5
C530,TSLA,20
C926,NVDA,20
C751,NFLX,5
C755,GOOGL,10
C180,AMZN,20
C891,NVDA,20
C75,INTC,5
C605,MSFT,5
C942,NFLX,5
C86,NVDA,5
C701,NVDA,10
C573,INTC,5
C125,FAKE,-10
C927,FAKE,5
C708,TSLA,-10
C65,INTC,5
C153,AMZN,-10
C103,MSFT,5
C675,AMD,20
C2,NFLX,10
C224,FAKE,20
C73,FAKE,-10
C770,GOOGL,5
C402,NFLX,20
C340,NVDA,20
C171,FAKE,10
C976,AAPL,20
C160,NVDA,20
C324,NFLX,10
C441,AMD,5
C318,MSFT,10
C514,AMZN,20
C973,META,5
C404,GOOGL,20
C635,AMD,20
C424,NFLX,20
C705,AAPL,-10
C953,META,5
C42,NFLX,20
C335,FAKE,10
C102,TSLA,20
C135,AMZN,10
C47,META,10
C688,AMD,-10
C699,INTC,-10
C27,MSFT,-10
C972,AMD,20
C660,FAKE,5
C984,NFLX,5
C681,INTC,-10
C856,NVDA,5
C667,AMZN,5
C888,NFLX,-10
C955,NVDA,-10
C40,NFLX,-10
C317,GOOGL,10
C83,AMD,20
C435,FAKE,10
C656,INTC,10
C431,NFLX,10
C621,AMZN,5
C328,INTC,-10
C368,NVDA,10
C371,AMD,-10
C425,MSFT,20
C146,MSFT,-10
C669,FAKE,-10
C544,AAPL,5
C837,FAKE,5
C636,FAKE,20
C861,NVDA,10
C616,AMD,20
C719,AMD,10
C310,META,-10
C240,INTC,20
C36,TSLA,5
C728,META,-10
C640,GOOGL,20
C559,MSFT,5
C678,FAKE,-10
C648,GOOGL,20
C715,NVDA,-10
C901,NVDA,10
C367,AMZN,10
C392,GOOGL,5
C536,GOOGL,10
C767,GOOGL,20
C286,FAKE,5
C935,NFLX,5
C360,META,5
C213,INTC,5
C353,AMD,5
C31,META,10
C754,NFLX,5
C177,INTC,10
C55,FAKE,5
C276,NVDA,5
C420,TSLA,20
C754,TSLA,20
C876,GOOGL,-10
C248,MSFT,20
C166,GOOGL,5
C120,MSFT,10
C937,AAPL,10
C843,MSFT,10
C132,NFLX,20
C431,TSLA,20
C197,AAPL,-10
C497,AMZN,5
C149,AAPL,5
C170,MSFT,10
C508,AMZN,5
C851,MSFT,20
C439,GOOGL,10
C661,GOOGL,20
C853,FAKE,5
C759,MSFT,10
C702,FAKE,-10
C108,META,10
C290,MSFT,10
C662,NVDA,20
C302,AAPL,10
C535,MSFT,10
C127,AAPL,-10
C155,GOOGL,20
C517,AMD,10
C333,FAKE,-10
C195,GOOGL,10
C375,AMZN,-10
C652,AAPL,5
C745,AAPL,10
C961,GOOGL,20
C545,TSLA,5
C689,NFLX,20
C203,META,20
C767,MSFT,20
C586,TSLA,5
C743,AMZN,20
C511,MSFT,10
C395,META,-10
C614,GOOGL,-10
C448,GOOGL,-10
C459,FAKE,-10
C680,INTC,-10
C294,FAKE,5
C381,AMZN,10
C590,AMD,5
C535,INTC,10
C992,TSLA,-10
C680,AMD,10
C945,NFLX,10
C157,NFLX,20
C468,AAPL,5
C18,AMD,10
C780,NFLX,-10
C473,AAPL,-10
C746,NVDA,5
C820,FAKE,-10
C824,TSLA,5
C821,AMZN,10
C350,AMD,-10
C998,TSLA,5
C133,META,20
C119,AMD,-10
C168,AMD,-10
C389,NVDA,10
C378,NVDA,20
C235,TSLA,5
C473,AMZN,20
C284,INTC,5
C424,GOOGL,-10
C947,GOOGL,5
C976,MSFT,5
C382,AAPL,5
C249,NVDA,5
C251,AMZN,10
C775,GOOGL,20
C716,MSFT,5
C154,GOOGL,-10
C413,META,-10
C809,META,20
C684,FAKE,5
C478,GOOGL,20
C0,NFLX,20
C653,META,-10
C489,AAPL,10
C598,FAKE,-10
C379,INTC,10
C59,AAPL,5
C895,AMD,10
C17,FAKE,10
C442,AMD,-10
C764,AAPL,20
C844,FAKE,10
C485,AMZN,20
C475,NVDA,-10
C12,NFLX,20
C672,META,-10
C301,INTC,-10
C936,AAPL,10
C325,GOOGL,5
C758,TSLA,-10
C935,AMD,20
C725,MSFT,5
C90,NVDA,20
C411,TSLA,20
C202,AMZN,10
C447,NVDA,5
C788,INTC,20
C356,MSFT,10
C188,TSLA,20
C361,NFLX,10
C166,META,10
C361,NVDA,10
C506,GOOGL,10
C367,MSFT,10
C903,GOOGL,20
C493,NVDA,10
C512,NVDA,5
C566,AMZN,10
C768,AAPL,5
C330,AAPL,10
C227,AAPL,5
C93,AMZN,-10
C332,TSLA,10
C783,AMD,20
C649,AMD,-10
C312,MSFT,10
C373,AMD,5
C412,MSFT,-10
C455,AMZN,5
C961,AAPL,-10
C273,META,10
C717,NFLX,10
C522,META,5
C976,GOOGL,20
C489,INTC,5
C637,AAPL,10
C271,TSLA,5
C188,INTC,5
C626,NVDA,10
C673,TSLA,-10
C547,AMZN,10
C597,GOOGL,20
C728,AMZN,10
C224,NFLX,10
C679,META,10
C128,MSFT,10
C575,GOOGL,5
C747,MSFT,5
C570,GOOGL,20
C831,AAPL,20
C844,META,20
C345,TSLA,10
C344,AAPL,10
C410,INTC,20
C253,GOOGL,10
C910,INTC,5
C382,AMD,-10
C594,TSLA,10
C837,INTC,20
C217,FAKE,10
C886,GOOGL,-10
C682,AMD,5
C660,AMD,5
C767,AMZN,10
C393,INTC,-10
C748,MSFT,10
C780,META,10
C707,META,20
C687,NVDA,20
C94,NVDA,20
C869,INTC,5
C490,FAKE,10
C455,AMZN,10
C830,AMD,-10
C817,TSLA,10
C343,TSLA,10
C131,NVDA,-10
C905,AMD,20
C362,FAKE,10
C848,AMD,10
C21,FAKE,-10
C230,AAPL,10
C158,AAPL,-10
C671,META,10
C572,FAKE,5
C565,FAKE,10
C552,MSFT,20
C895,AMD,20
C820,FAKE,-10
C859,FAKE,20
C431,AMZN,5
C389,AAPL,20
C374,TSLA,20
C905,AAPL,20
C378,FAKE,10
C237,NFLX,5
C675,AMZN,-10
C684,AMZN,10
C869,NVDA,-10
C783,TSLA,20
C510,MSFT,-10
C379,NVDA,20
C513,FAKE,10
C732,NFLX,5
C871,GOOGL,20
C187,GOOGL,10
C190,AMD,10
C619,TSLA,20
C984,TSLA,10
C820,AMD,5
C936,META,10
C807,AAPL,10
C322,META,20
C153,AMZN,5
C390,FAKE,10
C400,FAKE,5
C800,TSLA,-10
C5,AMD,10
C552,META,10
C67,TSLA,5
C792,MSFT,10
C478,NVDA,10
C889,AAPL,5
C330,FAKE,-10
C854,MSFT,-10
C948,NFLX,10
C370,MSFT,10
C695,AMD,5
C906,FAKE,20
C499,TSLA,20
C213,NVDA,10
C121,AMD,5
C509,INTC,5
C601,FAKE,5
C413,META,-10
C395,MSFT,-10
C775,GOOGL,20
C838,MSFT,20
C678,NFLX,-10
C219,INTC,20
C111,AMD,-10
C832,TSLA,10
C630,AMD,10
C169,TSLA,-10
C820,AAPL,20
C262,TSLA,10
C843,NVDA,10
C754,INTC,-10
C101,FAKE,-10
C945,INTC,-10
C457,AMD,10
C432,NFLX,20
C152,FAKE,5
C565,INTC,10
C54,NFLX,20
C553,META,-10
C65,AAPL,-10
C813,AMZN,10
C117,NVDA,20
C359,FAKE,5
C347,META,-10
C466,NFLX,20
C239,TSLA,5
C553,AMD,10
C350,FAKE,10
C634,INTC,20
C370,AMZN,5
C209,MSFT,5
C81,AAPL,20
C949,FAKE,10
C692,AMD,20
C526,GOOGL,20
C933,MSFT,10
C234,MSFT,10
C546,MSFT,20
C625,AMD,-10
C93,MSFT,5
C856,TSLA,10
C702,FAKE,10
C502,MSFT,5
C193,AMZN,10
C443,META,5
C664,INTC,20
C940,AMD,5
C7,TSLA,-10
C96,AAPL,20
C626,NFLX,-10
C198,AAPL,10
C385,AMZN,20
C684,AMZN,10
C604,INTC,10
C446,NVDA,20
C25,AMD,20
C986,TSLA,10
C321,GOOGL,-10
C291,NVDA,20
C372,META,10
C498,MSFT,10
C962,GOOGL,10
C567,GOOGL,-10
C525,NFLX,10
C871,MSFT,-10
C716,NVDA,20
C840,NVDA,10
C809,MSFT,-10
C93,AMZN,20
C405,FAKE,20
